Id,Ship Date,Deliv Date,Trailer Number,Equipment,UPPER([Driver]),UPPER([Truck Number]),Cons City,Cons State,Con Zip,Ship City,Ship State,Ship Zip,Max. Miles,Max. Total Carr Adj,Max. Total Cust Rate,WordParam,DateParam
1434505,1/2/2018,1/2/2018,cut 1/2,20FT CONTAINER,MSC,EXPORT,STATESVILLE,NC,28625,MOUNT PLEASANT,SC,29464,257,1800,2000,cut,1/2/2018
1434519,1/3/2018,1/18/2018,ETA 1/6,40 HC,K LINE,IMPORT,DELAVAN,WI,53115,JOLIET,IL,60436,112,1100,1300,ETA,1/6/2018
1434604,1/3/2018,1/3/2018,CUT 1/19,40FT CONTAINER,SSL,EXPORT,BROWNSVILLE,TN,38012,MARION,AR,72364,76,1100,1300,CUT,1/19/2018
1434611,1/2/2018,1/2/2018,CUT 1/19,40 STD,SSL,EXPORT,BROWNSVILLE,TN,38012,MARION,AR,72364,76,1100,1300,CUT,1/19/2018
1434849,1/2/2018,1/2/2018,CUT 1/03,45 HC,NYK,EXPORT,ELK GROVE VILLAGE,IL,60007,WILMINGTON,IL,60481,58,900,1100,CUT,1/3/2018
1435556,1/4/2018,1/4/2018,CUT 1/8,40 STD,COSCO,EXPORT,DALTON,GA,30344,AUSTELL,GA,30106,22,900,1000,CUT,1/8/2018
1435593,1/2/2018,1/2/2018,ETA 12/30,40 HC,YANG MING,IMPORT,KATY,TX,77494,SAN PEDRO,CA,90731,1531,1900,9900,ETA,12/30/2018
1435602,1/2/2018,1/2/2018,ETA 1/02,40 HC,YANG MING,IMPORT,KATY,TX,77494,SAN PEDRO,CA,90731,1531,1900,9900,ETA,1/2/2018
1435606,1/2/2018,1/2/2018,ETA 1/02,40 HC,YANG MING,IMPORT,KATY,TX,77494,SAN PEDRO,CA,90731,1531,1900,9900,ETA,1/2/2018
1435607,1/2/2018,1/2/2018,ETA 1/02,40 HC,YANG MING,IMPORT,KATY,TX,77494,SAN PEDRO,CA,90731,1531,1800,9800,ETA,1/2/2018
1435656,1/3/2018,1/5/2018,ETA 12/29,20FT CONTAINER,WESTWOOD,IMPORT,ANN ARBOR,MI,48105,JOLIET,IL,60436,258,2200,3000,ETA,12/29/2018
1436252,1/2/2018,1/5/2018,CUT 1/07,40 HC,COSCO,EXPORT,AUSTELL,GA,TBD,ATLANTA,GA,30315,280,2600,2900,CUT,1/7/2018
1436263,1/2/2018,1/4/2018,CUT 1/07,40 HC,COSCO,EXPORT,AUSTELL,GA,TBD,ATLANTA,GA,30315,280,2600,2900,CUT,1/7/2018
1436441,1/2/2018,1/3/2018,ETA 1/2,40 HC,MSC,IMPORT,EASTON,PA,18045,NEWARK,NJ,7102,64,1100,1200,ETA,1/2/2018
1436461,1/4/2018,1/11/2018,CUT 1/8,40FT REEFER,MSC,EXPORT,OPA- LOCKA,FL,33054,FORT LAUDERDALE,FL,33316,19,1400,1800,CUT,1/8/2018
1436551,1/6/2018,1/12/2018,ETA 1/6,20FT CONTAINER,HAPAG LLOYD,IMPORT,CHAMPAIGN,IL,61820,FRANKLIN PARK,IL,60131,147,2300,3200,ETA,1/6/2018
1436596,1/5/2018,1/9/2018,cut 1/9,40 HC,CMA,EXPORT,DYER,TN,38330,MEMPHIS,TN,38114,109,1200,1200,cut,1/9/2018
1436624,1/4/2018,1/10/2018,ETA 12/30,20FT CONTAINER,YANG MING,IMPORT,LOVES PARK,IL,61111,CHICAGO,IL,60629,92,1700,2100,ETA,12/30/2018
1436646,1/4/2018,1/16/2018,eta 12/30,20FT CONTAINER,YANG MING,IMPORT,LOVES PARK,IL,61111,CHICAGO,IL,60629,92,1700,2100,eta,12/30/2018
1436701,1/4/2018,1/16/2018,CUT 1/8,40 STD,COSCO,EXPORT,DALTON,GA,30344,AUSTELL,GA,30106,22,900,1000,CUT,1/8/2018
1436702,1/4/2018,1/16/2018,CUT 1/8,40 STD,COSCO,EXPORT,DALTON,GA,30344,AUSTELL,GA,30106,22,900,1000,CUT,1/8/2018
1436703,1/4/2018,1/8/2018,CUT 1/8,40 STD,COSCO,EXPORT,DALTON,GA,30344,AUSTELL,GA,30106,22,900,1000,CUT,1/8/2018
1436704,1/4/2018,1/8/2018,CUT 1/8,40 STD,COSCO,EXPORT,DALTON,GA,30344,AUSTELL,GA,30106,22,900,1000,CUT,1/8/2018
1436705,1/4/2018,1/8/2018,CUT 1/8,40 STD,COSCO,EXPORT,DALTON,GA,30344,AUSTELL,GA,30106,22,900,1000,CUT,1/8/2018
1436706,1/4/2018,1/16/2018,CUT 1/8,40 STD,COSCO,EXPORT,DALTON,GA,30344,AUSTELL,GA,30106,22,900,1000,CUT,1/8/2018
1436713,1/6/2018,1/12/2018,ETA 1/6,20FT CONTAINER,HAPAG,IMPORT,CHICAGO,IL,60633,FRANKLIN PARK,IL,60131,37,1400,2000,ETA,1/6/2018
1436719,1/6/2018,1/12/2018,ETA 1/6,20FT CONTAINER,HAPAG,IMPORT,CHICAGO,IL,60633,FRANKLIN PARK,IL,60131,37,1400,2000,ETA,1/6/2018
1436721,1/6/2018,1/12/2018,ETA 1/6,20FT CONTAINER,HAPAG,IMPORT,CHICAGO,IL,60633,FRANKLIN PARK,IL,60131,37,1600,2100,ETA,1/6/2018
1436761,1/9/2018,1/11/2018,ETA 1/2,20 STD,MAERSK,IMPORT,CHARLOTTE,NC,28216,GARDEN CITY,GA,7201,630,2000,2300,ETA,1/2/2018
1436785,1/16/2018,1/19/2018,ETA 1/7,20FT CONTAINER,HLCU,IMPORT,ATLANTA,GA,30336,SAVANNAH,GA,31408,260,2700,2800,ETA,1/7/2018
1436829,1/8/2018,1/12/2018,ETA 1/8,40 HC,CMA,IMPORT,VISALIA,CA,93291,LONG BEACH,CA,90802,212,2100,2500,ETA,1/8/2018
1436840,1/8/2018,1/15/2018,ETA 1/8,40 HC,CMA,IMPORT,VISALIA,CA,93291,LONG BEACH,CA,90802,212,2100,2300,ETA,1/8/2018
1436848,1/8/2018,1/15/2018,ETA 1/8,40 HC,CMA,IMPORT,VISALIA,CA,93291,LONG BEACH,CA,90802,212,2300,2400,ETA,1/8/2018
1437054,1/3/2018,1/4/2018,ETA 12/26,40FT CONTAINER,OOCL,IMPORT,PERRIS,CA,92571,LONG BEACH,CA,90802,74,1400,1400,ETA,12/26/2018
1437759,1/9/2018,1/9/2018,eta 1/17,40 HC,YANG MING,IMPORT,BOULDER,CO,80301,DENVER,CO,80216,28,800,1100,eta,1/17/2018
1437796,1/2/2018,1/3/2018,CUT 1/5,20FT CONTAINER,APL,EXPORT,STATESVILLE,NC,28625,MOUNT PLEASANT,SC,29464,257,1700,1900,CUT,1/5/2018
1437859,1/5/2018,1/12/2018,ETA 1/5,20 STD,HAMBURG SUD,IMPORT,SAN LEANDRO,CA,94577,OAKLAND,CA,94607,13,700,800,ETA,1/5/2018
1437968,1/1/2018,1/1/2018,CUT 1/03,40 HC,HAPAG LLOYD,EXPORT,CENTERVILLE,LA,70522,NEW ORLEANS,LA,70094,91,1000,1100,CUT,1/3/2018
1437971,1/18/2018,1/19/2018,ETA 1/4,40 STD,EVERGREEN,IMPORT,FITZGERALD,GA,31750,SAVANNAH,GA,31402,172,900,1000,ETA,1/4/2018
1437972,1/17/2018,1/18/2018,ETA 1/4,40 STD,EVERGREEN,IMPORT,FITZGERALD,GA,31750,SAVANNAH,GA,31402,172,900,1000,ETA,1/4/2018
1437973,1/22/2018,1/23/2018,ETA 1/4,40 STD,EVERGREEN,IMPORT,FITZGERALD,GA,31750,SAVANNAH,GA,31402,172,900,1000,ETA,1/4/2018
1437974,1/23/2018,1/23/2018,ETA 1/4,40 STD,EVERGREEN,IMPORT,FITZGERALD,GA,31750,SAVANNAH,GA,31402,172,900,1000,ETA,1/4/2018
1437977,1/1/2018,1/1/2018,CUT 1/03,40 HC,HAPAG LLOYD,EXPORT,CENTERVILLE,LA,70522,NEW ORLEANS,LA,70094,91,1100,1100,CUT,1/3/2018
1438138,1/4/2018,1/9/2018,eta 1/2,40 STD,OOCL,IMPORT,KERNERSVILLE,NC,27284,PORTSMOUTH,VA,23703,252,1500,1600,eta,1/2/2018
1438140,1/4/2018,1/9/2018,eta 1/2,40 STD,OOCL,IMPORT,KERNERSVILLE,NC,27284,PORTSMOUTH,VA,23703,252,1500,1600,eta,1/2/2018
1438141,1/5/2018,1/9/2018,eta 1/2,40 STD,OOCL,IMPORT,KERNERSVILLE,NC,27284,PORTSMOUTH,VA,23703,252,1500,1600,eta,1/2/2018
1438142,1/5/2018,1/10/2018,eta 1/2,40 STD,OOCL,IMPORT,KERNERSVILLE,NC,27284,PORTSMOUTH,VA,23703,252,1500,1600,eta,1/2/2018
1438143,1/5/2018,1/10/2018,eta 1/2,40 STD,OOCL,IMPORT,KERNERSVILLE,NC,27284,PORTSMOUTH,VA,23703,252,1400,1600,eta,1/2/2018
1438144,1/5/2018,1/10/2018,eta 1/2,40 STD,OOCL,IMPORT,KERNERSVILLE,NC,27284,PORTSMOUTH,VA,23703,252,1500,1600,eta,1/2/2018
1438171,1/22/2018,1/23/2018,ETA 12/30,40 STD,MAERSK,IMPORT,KERNERSVILLE,NC,27284,PORTSMOUTH,VA,23703,252,1500,1600,ETA,12/30/2018
1438173,1/22/2018,1/23/2018,ETA 12/30,40 STD,MAERSK,IMPORT,KERNERSVILLE,NC,27284,PORTSMOUTH,VA,23703,252,1500,1600,ETA,12/30/2018
1438174,1/23/2018,1/24/2018,ETA 12/30,40 STD,MAERSK,IMPORT,KERNERSVILLE,NC,27284,PORTSMOUTH,VA,23703,252,1500,1600,ETA,12/30/2018
1438309,1/3/2018,1/8/2018,ETA 1/2,20FT CONTAINER,NYK,IMPORT,WHYTHEVILLE,VA,24382,NORFOLK,VA,TBD,0,2600,3000,ETA,1/2/2018
1438310,1/3/2018,1/9/2018,ETA 1/2,20FT CONTAINER,NYK,IMPORT,WHYTHEVILLE,VA,24382,NORFOLK,VA,TBD,0,2600,3000,ETA,1/2/2018
1438311,1/3/2018,1/9/2018,ETA 1/2,20FT CONTAINER,NYK,IMPORT,WHYTHEVILLE,VA,24382,NORFOLK,VA,TBD,0,2600,3000,ETA,1/2/2018
1438312,1/3/2018,1/10/2018,ETA 1/2,20FT CONTAINER,NYK,IMPORT,WHYTHEVILLE,VA,24382,NORFOLK,VA,TBD,0,2800,3200,ETA,1/2/2018
1438345,1/3/2018,1/4/2018,eta 12/31,20 STD,MAERSK,IMPORT,THOMASVILLE,GA,31792,ATLANTA,GA,1,0,1700,1800,eta,12/31/2018
1438444,1/22/2018,1/31/2018,CUT 01/31,40 HC,MAERSK,EXPORT,GALVESTON,TX,77550,HOUSTON,TX,77013,52,700,900,CUT,1/31/2018
1438479,1/2/2018,1/5/2018,ETA 1/2,40 HC,HAPAG,IMPORT,GRAYSON,KY,41143,COLUMBUS,OH,43085,143,1300,1700,ETA,1/2/2018
1438486,1/10/2018,1/11/2018,CUT 1/12,20FT CONTAINER,SAFMARINE,EXPORT,STATESVILLE,NC,28625,MOUNT PLEASANT,SC,29464,257,1700,1800,CUT,1/12/2018
1438493,1/10/2018,1/11/2018,CUT 1/12,20FT CONTAINER,SAFMARINE,EXPORT,STATESVILLE,NC,28625,MOUNT PLEASANT,SC,29464,257,1700,1800,CUT,1/12/2018
1438504,1/9/2018,1/10/2018,CUT 1/12,20FT CONTAINER,SAFMARINE,EXPORT,STATESVILLE,NC,28625,MOUNT PLEASANT,SC,29464,257,1700,1900,CUT,1/12/2018
1438510,1/9/2018,1/10/2018,CUT 1/12,20FT CONTAINER,SAFMARINE,EXPORT,STATESVILLE,NC,28625,MOUNT PLEASANT,SC,29464,257,1700,1900,CUT,1/12/2018
1438515,1/5/2018,1/5/2018,ETA 12/27,20 STD,HYUNDAI,IMPORT,GAINSVILLE,GA,30501,ATLANTA,GA,30213,78,700,800,ETA,12/27/2018
1438600,1/9/2018,1/10/2018,CUT 1/12,20FT CONTAINER,SAFMARINE,EXPORT,STATESVILLE,NC,28625,MT PLEASANT,SC,29460,0,1700,1800,CUT,1/12/2018
1438677,1/12/2018,1/12/2018,ETA 12/31,20FT CONTAINER,MAERSK,IMPORT,BLOOMINGTON,IL,61704,HARVEY,IL,60426,122,1500,1900,ETA,12/31/2018
1438678,1/3/2018,1/12/2018,ETA 1/3,20FT CONTAINER,K LINE,IMPORT,SPOKANE,WA,99202,SEATTLE,WA,98111,0,2500,3000,ETA,1/3/2018
1438781,1/2/2018,1/3/2018,ETA 1/2/28,40FT CONTAINER,YANG MING,IMPORT,NASHVILLE,TN,37211,SAVANNAH,GA,0,0,3300,3500,ETA,1/2/2028
1438802,1/4/2018,1/11/2018,ETA 1/2,20FT CONTAINER,HAPAG,IMPORT,LOVES PARK,IL,61111,CHICAGO,IL,60629,92,1400,1800,ETA,1/2/2018
1438833,1/2/2018,1/5/2018,ETA 12/24,40FT CONTAINER,YANG MING,IMPORT,NASHVILLE,TN,37211,SAVANNAH,GA,0,0,3200,3400,ETA,12/24/2018
1438837,1/5/2018,1/8/2018,ETA 12/24,40FT CONTAINER,YANG MING,IMPORT,NASHVILLE,TN,37211,SAVANNAH,GA,0,0,3200,3400,ETA,12/24/2018
1438841,1/4/2018,1/5/2018,ETA 12/24,40FT CONTAINER,YANG MING,IMPORT,NASHVILLE,TN,37211,SAVANNAH,GA,0,0,3200,3400,ETA,12/24/2018
1438844,1/5/2018,1/8/2018,ETA 12/24,40FT CONTAINER,YANG MING,IMPORT,NASHVILLE,TN,37211,SAVANNAH,GA,0,0,3300,3500,ETA,12/24/2018
1438847,1/5/2018,1/8/2018,ETA 12/24,40FT CONTAINER,YANG MING,IMPORT,NASHVILLE,TN,37211,SAVANNAH,GA,0,0,3300,3500,ETA,12/24/2018
1438893,1/2/2018,1/10/2018,eta 1/2,40 HC,HAPAG,IMPORT,DUNNIGAN,CA,95937,OAKLAND,CA,0,0,1200,1400,eta,1/2/2018
1439052,1/2/2018,1/8/2018,ETA 1/01,40 HC,EVERGREEN,IMPORT,COPPELL,TX,75019,WILMER,TX,75172,37,1000,1200,ETA,1/1/2018
1439077,1/2/2018,1/8/2018,ETA 1/01,40 Flat Rack,EVERGREEN,IMPORT,COPPELL,TX,75019,WILMER,TX,75172,37,1000,1200,ETA,1/1/2018
1439168,1/1/2018,1/1/2018,ETA 1/14,40 HC,MSC,IMPORT,MEXICO,MO,65265,ST LOUIS,MO,63088,111,1300,1600,ETA,1/14/2018
1439183,1/8/2018,1/11/2018,cut 1/12,40 HC,MAERSK,EXPORT,PENNSAUKEN,NJ,8110,NEWARK,NJ,7101,0,1000,1300,cut,1/12/2018
1439186,1/4/2018,1/9/2018,ETA 1/01,20FT CONTAINER,EVERGREEN,IMPORT,DELTA,BC,V3M 5R4,VANCOUVER,WA,98660,300,1200,1400,ETA,1/1/2018
1439188,1/1/2018,1/1/2018,ETA 1/14,40 HC,COSCO,IMPORT,FAIRFIELD,OH,45014,CINCINNATI,OH,45214,18,600,700,ETA,1/14/2018
1439946,1/23/2018,1/25/2018,CUT 1/26,40 STD,OOCL,EXPORT,WESTERN GROVE,AR,72685,MEMPHIS,TN,38109,260,2100,2000,CUT,1/26/2018
1439947,1/12/2018,1/18/2018,CUT 1/18,40 STD,MSC,EXPORT,WESTERN GROVE,AR,72685,MEMPHIS,TN,38109,260,1800,1800,CUT,1/18/2018
1439948,1/12/2018,1/18/2018,CUT 1/18,40 STD,MSC,EXPORT,WESTERN GROVE,AR,72685,MEMPHIS,TN,38109,260,1800,1900,CUT,1/18/2018
1439964,1/23/2018,1/24/2018,CUT 1/26,40 STD,MSC,EXPORT,VAN BUREN,MO,63965,MEMPHIS,TN,38109,206,1400,1400,CUT,1/26/2018
1439965,1/23/2018,1/24/2018,CUT 1/26,40 STD,MSC,EXPORT,VAN BUREN,MO,63965,MEMPHIS,TN,38109,206,1400,1400,CUT,1/26/2018
1440034,1/4/2018,1/18/2018,ETA 1/11,40 HC,MAERSK,IMPORT,MIAMI,FL,33166,MIAMI,FL,33132,12,1000,1100,ETA,1/11/2018
1440038,1/4/2018,1/17/2018,ETA 1/11,40 HC,MAERSK,IMPORT,MIAMI,FL,33166,MIAMI,FL,33132,12,1000,1100,ETA,1/11/2018
1440055,1/4/2018,1/17/2018,ETA 1/11,40 HC,MAERSK,IMPORT,MIAMI,FL,33166,MIAMI,FL,33132,12,1000,1100,ETA,1/11/2018
1440260,1/2/2018,1/15/2018,ETA 1/2,40 HC,YANG MING,IMPORT,ONTARIO,CA,91761,SAN PEDRO,CA,90731,57,2100,2400,ETA,1/2/2018
1440261,1/2/2018,1/12/2018,ETA 1/2,40 HC,YANG MING,IMPORT,ONTARIO,CA,91761,SAN PEDRO,CA,90731,57,1500,1800,ETA,1/2/2018
1440287,1/2/2018,1/10/2018,ETA 12/30,40 HC,HAMBURG,IMPORT,STOCKTON,CA,95215,OAKLAND,CA,94607,83,1100,1300,ETA,12/30/2018
1440360,1/3/2018,1/3/2018,CUT 1/04,20FT CONTAINER,OOCL,EXPORT,WYLIE,TX,75098,FORT WORTH,TX,76052,70,1000,1300,CUT,1/4/2018
1440390,1/2/2018,1/4/2018,ETA 12/30,40 HC,MSC,IMPORT,ADDISON,IL,60101,BEDFORD PARK,IL,60638,22,1100,1300,ETA,12/30/2018
1440407,1/2/2018,1/5/2018,ETA 12/30,20FT CONTAINER,MSC,IMPORT,AURORA,IL,60504,CHICAGO,IL,60421,31,1000,1200,ETA,12/30/2018
1440411,1/2/2018,1/5/2018,ETA 12/31,20FT CONTAINER,MSC,IMPORT,AURORA,IL,60504,CHICAGO,IL,60421,31,1100,1200,ETA,12/31/2018
1440416,1/2/2018,1/5/2018,ETA 12/30,20FT CONTAINER,MSC,IMPORT,AURORA,IL,60504,CHICAGO,IL,60421,31,1000,1200,ETA,12/30/2018
1440419,1/2/2018,1/5/2018,ETA 12/30,20FT CONTAINER,MSC,IMPORT,AURORA,IL,60504,CHICAGO,IL,60421,31,1000,1200,ETA,12/30/2018
1440423,1/2/2018,1/8/2018,ETA 12/30,20FT CONTAINER,MSC,IMPORT,AURORA,IL,60504,CHICAGO,IL,60421,31,1000,1200,ETA,12/30/2018
1440467,1/2/2018,1/3/2018,CUT 1/05,40 STD,CMA,EXPORT,WESTERN GROVE,AR,72685,MEMPHIS,TN,38109,260,1900,1800,CUT,1/5/2018
1440468,1/2/2018,1/4/2018,CUT 1/05,40 STD,CMA,EXPORT,WESTERN GROVE,AR,72685,MEMPHIS,TN,38109,260,1900,1800,CUT,1/5/2018
1440469,1/2/2018,1/4/2018,CUT 1/05,40 STD,CMA,EXPORT,WESTERN GROVE,AR,72685,MEMPHIS,TN,38109,260,1900,1800,CUT,1/5/2018
1440470,1/2/2018,1/5/2018,CUT 1/05,40 STD,CMA,EXPORT,WESTERN GROVE,AR,72685,MEMPHIS,TN,38109,260,1900,1800,CUT,1/5/2018
1440471,1/9/2018,1/19/2018,CUT 1/19,40 STD,OOCL,EXPORT,WESTERN GROVE,AR,72685,MEMPHIS,TN,38109,260,2100,2000,CUT,1/19/2018
1440472,1/23/2018,1/26/2018,CUT 1/26,40 STD,OOCL,EXPORT,WESTERN GROVE,AR,72685,MEMPHIS,TN,38109,260,2100,2000,CUT,1/26/2018
1440476,1/2/2018,1/9/2018,ETA 12/31,40 HC,COSCO,IMPORT,DULUTH,GA,30096,AUSTELL,GA,30106,38,1000,900,ETA,12/31/2018
1440520,1/8/2018,1/11/2018,CUT 1/12,40 STD,CMA,EXPORT,VAN BUREN,MO,63965,MEMPHIS,TN,38109,206,1500,1500,CUT,1/12/2018
1440523,1/8/2018,1/11/2018,CUT 1/12,40 STD,CMA,EXPORT,VAN BUREN,MO,63965,MEMPHIS,TN,38109,206,1500,1500,CUT,1/12/2018
1440524,1/8/2018,1/11/2018,CUT 1/12,40 STD,CMA,EXPORT,VAN BUREN,MO,63965,MEMPHIS,TN,38109,206,1500,1500,CUT,1/12/2018
1440525,1/22/2018,1/26/2018,CUT 1/27,40 STD,CMA,EXPORT,VAN BUREN,MO,63965,MEMPHIS,TN,38109,206,1500,1500,CUT,1/27/2018
1440526,1/22/2018,1/26/2018,CUT 1/27,40 STD,CMA,EXPORT,VAN BUREN,MO,63965,MEMPHIS,TN,38109,206,1500,1500,CUT,1/27/2018
1440527,1/22/2018,1/25/2018,CUT 1/27,40 STD,CMA,EXPORT,VAN BUREN,MO,63965,MEMPHIS,TN,38109,206,1500,1500,CUT,1/27/2018
1440528,1/22/2018,1/25/2018,CUT 1/27,40 STD,CMA,EXPORT,VAN BUREN,MO,63965,MEMPHIS,TN,38109,206,1500,1500,CUT,1/27/2018
1440529,1/22/2018,1/26/2018,CUT 1/27,40 STD,CMA,EXPORT,VAN BUREN,MO,63965,MEMPHIS,TN,38109,206,1500,1500,CUT,1/27/2018
1440530,1/8/2018,1/10/2018,CUT 1/11,40 STD,OOCL,EXPORT,VAN BUREN,MO,63965,MEMPHIS,TN,38109,206,1600,1600,CUT,1/11/2018
1440536,1/2/2018,1/15/2018,ETA 1/06,40 HC,CMA CGM,IMPORT,TALLAHASSEE,FL,32308,JACKSONVILLE,FL,32226,180,3300,3700,ETA,1/6/2018
1440568,1/2/2018,3/1/2018,ETA 1/14,40 HC,MSC,IMPORT,ATTLEBORO,MA,2703,BOSTON,MA,2127,38,1000,1200,ETA,1/14/2018
1440572,1/2/2018,1/4/2018,CUT 1/2,20FT CONTAINER,SEALAND,EXPORT,LOS ANGELES,CA,+,SANTA FE SPRINGS,CA,90670,2989,800,1100,CUT,1/2/2018
1440577,1/3/2018,1/9/2018,ERD 1/09,40 HC,APL,EXPORT,MEMPHIS,TN,38101,MARION,AR,72364,14,700,900,ERD,1/9/2018
1440581,2/5/2018,2/9/2018,CUT 2/9,40FT CONTAINER,MSC,EXPORT,INDIANOLA,MS,38751,MEMPHIS,TN,TBD,0,1100,1300,CUT,2/9/2018
1440586,1/18/2018,1/23/2018,CUT 1/23,40 HC,APL,EXPORT,MEMPHIS,TN,38101,WEST MEMPHIS,AR,72301,10,800,1100,CUT,1/23/2018
1440615,2/5/2018,2/13/2018,CUT 2/09,40 HC,APL,EXPORT,GREENVILLE,MS,38702,MEMPHIS,TN,TBD,0,1500,1600,CUT,2/9/2018
1440617,1/3/2018,1/4/2018,ETA 12/17,40FT CONTAINER,COSCO,IMPORT,MEQUON,WI,53092,HARVEY,IL,60426,131,1600,2000,ETA,12/17/2018
1440627,2/6/2018,2/9/2018,CUT 2/10,40 STD,CMA,EXPORT,RAYMONDVILLE,MO,65555,MEMPHIS,TN,38109,254,2000,2000,CUT,2/10/2018
1440629,2/6/2018,2/9/2018,CUT 2/10,40 STD,CMA,EXPORT,RAYMONDVILLE,MO,65555,MEMPHIS,TN,38109,254,2000,2000,CUT,2/10/2018
1440630,1/15/2018,1/19/2018,CUT 1/20,40 STD,CMA,EXPORT,RAYMONDVILLE,MO,65555,MEMPHIS,TN,38109,254,1800,1800,CUT,1/20/2018
1440631,1/15/2018,1/19/2018,CUT 1/27,40 STD,CMA,EXPORT,RAYMONDVILLE,MO,65555,MEMPHIS,TN,38109,254,1700,1800,CUT,1/27/2018
1440649,1/10/2018,1/11/2018,cut 1/12,40 STD,MSC,EXPORT,SOMERVILLE,TN,TBD,MEMPHIS,TN,TBD,0,900,1100,cut,1/12/2018
1440651,1/2/2018,1/8/2018,ETA 1/3,40FT CONTAINER,ZIM,IMPORT,BOLIVAR,OH,44612,ELIZABETH,NJ,7201,450,4700,4800,ETA,1/3/2018
1440657,1/10/2018,1/11/2018,CUT 1/15,40 STD,CMA,EXPORT,MARIANNA,AR,TBD,MEMPHIS,TN,TBD,0,800,1100,CUT,1/15/2018
1440729,1/8/2018,1/9/2018,ETA 1/2,40FT CONTAINER,YM,IMPORT,NASHVILLE,TN,37211,SAVANNAH,GA,0,0,3200,3400,ETA,1/2/2018
1440735,1/10/2018,1/11/2018,cut 1/11,40 STD,COSCO,EXPORT,SOMERVILLE,TN,TBD,MARION,AR,72364,127,900,1100,cut,1/11/2018
1440737,1/8/2018,1/9/2018,ETA 1/2,40FT CONTAINER,YANG MING,IMPORT,NASHVILLE,TN,37211,SAVANNAH,GA,0,0,3200,3400,ETA,1/2/2018
1440740,1/9/2018,1/11/2018,ETA 1/2,40FT CONTAINER,YM,IMPORT,NASHVILLE,TN,37211,SAVANNAH,GA,0,0,3200,3400,ETA,1/2/2018
1440748,1/2/2018,1/12/2018,ETA 11/1,40FT CONTAINER,HCL,IMPORT,KEARNY,NJ,7032,ELIZABETH,NJ,7201,10,600,600,ETA,11/1/2018
1440763,1/10/2018,1/25/2018,CUT 1/28,40 HC,APL,EXPORT,MARIANNA,AR,72360,MEMPHIS,TN,TBD,0,1100,1300,CUT,1/28/2018
1440794,1/10/2018,1/15/2018,cut 1/11,40 HC,COSCO,EXPORT,BLYTHEVILLE,AR,72315,MARION,AR,72364,57,1100,1300,cut,1/11/2018
1440808,1/8/2018,1/19/2018,Cut 1/12,40 STD,HYUNDAI,EXPORT,JONESVILLE,LA,71343,MEMPHIS,TN,tbd,0,2200,2400,Cut,1/12/2018
1440813,1/8/2018,1/19/2018,CUT 1/12,40FT CONTAINER,HYUNDAI,EXPORT,TALLULAH,LA,71282,MEMPHIS,TN,tbd,0,1800,1900,CUT,1/12/2018
1440818,1/8/2018,1/12/2018,CUT 1/12,40 STD,HYUNDAI,EXPORT,FERRIDAY,LA,71334,MEMPHIS,TN,tbd,0,2100,2400,CUT,1/12/2018
1440819,1/2/2018,1/5/2018,CUT 1/12,20 STD,MSC,EXPORT,ELK GROVE,IL,60007,ELWOOD,IL,60421,48,1000,1100,CUT,1/12/2018
1440842,1/8/2018,1/12/2018,CUT 1/12,40 STD,HYUNDAI,EXPORT,WINNSBORO,LA,71295,MEMPHIS,TN,tbd,0,2000,2200,CUT,1/12/2018
1440854,1/8/2018,1/10/2018,eta 12/27,40 STD,HAPAG LLOYD,IMPORT,SEYMOUR,IN,47274,INDIANAPOLIS,IN,46225,63,800,800,eta,12/27/2018
1440868,2/2/2018,2/5/2018,ERD 1/31 - CUT 2/2,40 HC,MSC,EXPORT,JACKSON,TN,38301,MEMPHIS,TN,38101,88,1100,1300,ERD,2/2/2018
1440879,1/10/2018,1/10/2018,ERD 1/08,40 HC,N/A,EXPORT,BROWNSVILLE,TN,38012,MEMPHIS,TN,38101,64,2000,2300,ERD,1/8/2018
1440884,1/2/2018,1/3/2018,CUT: 01/05,40 HC,COSCO,EXPORT,PETERSBURG,WV,26847,CLEVELAND,OH,44125,288,2800,3400,CUT,1/5/2018
1440886,1/10/2018,2/1/2018,CUT 2/2,40 HC,MSC,EXPORT,GREENVILLE,MS,38702,MEMPHIS,TN,38101,152,1900,2200,CUT,2/2/2018
1440892,1/26/2018,2/2/2018,CUT 2/04,40 STD,OOCL,EXPORT,MEMPHIS,TN,38107,MEMPHIS,TN,tbd,0,400,600,CUT,2/4/2018
1440893,1/1/2018,1/4/2018,cut 1/5,20 STD,NYK,EXPORT,FONTANA,CA,92337,TERMINAL ISLAND,CA,90731,65,900,900,cut,1/5/2018
1440896,1/19/2018,2/1/2018,CUT 2/2,40 HC,N/A,EXPORT,BROWNSVILLE,TN,38012,MEMPHIS,TN,38101,64,1400,1300,CUT,2/2/2018
1440897,1/3/2018,1/5/2018,CUT: 01/05,40 HC,COSCO,EXPORT,PETERSBURG,WV,26847,CLEVELAND,OH,44125,288,2800,3400,CUT,1/5/2018
1440900,1/10/2018,2/2/2018,CUT 2/09,40 HC,MSC,EXPORT,JACKSON,TN,38301,MEMPHIS,TN,38101,88,1100,1700,CUT,2/9/2018
1440939,1/3/2018,1/12/2018,ETA 12/28,40 HC,HAPAG,IMPORT,THEODORE,AL,36590,NEW ORLEANS,LA,70115,0,1300,1600,ETA,12/28/2018
